ID ,Reference_number,Month_start,Year_start,Month_finish,Year_finish,Total_of_months,Sampling_habitat,Sampling_design,Effort,Method ,Trap_size,Strata_sampling,Order,Genus, Species_name_on_paper, Actual_species_name,Species_origin,Individuals_captured,Abundance_(ind/trap-nights),Voucher_Specimens
sm07,4,August,1996,June,1997,6,Interior,Grid,4185,Live traps,L,Ground understory and canopy,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,12,0.286738351,Yes
sm07,4,August,1996,June,1997,6,Interior,Grid,4185,Live traps,L,Ground understory and canopy,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,1,0.023894863,Yes
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,5,0.113199004,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Didelphimorphia,Marmosops,Marmosops paulensis,Marmosops paulensis,Native,9,0.203758207,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,12,0.271677609,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,1,0.022639801,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Euryoryzomys,Oryzomys intermedius,Euryoryzomys russatus,Native,34,0.769753226,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,3,0.067919402,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Oecomys,Oecomys gr. concolor,Oecomys catherinae,Native,6,0.135838805,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Rhipidomys,Rhipidomys aff. macrurus,Rhipidomys itoan,Native,1,0.022639801,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Juliomys,Juliomys pictipes,Juliomys pictipes,Native,7,0.158478605,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Delomys,Delomys dorsalis,Delomys dorsalis,Native,8,0.181118406,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,9,0.203758207,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Akodon,Akodon serrensis,Akodon serrensis,Native,8,0.181118406,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,13,0.29431741,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Brucepattersonius,Brucepattersonius iheringi,Brucepattersonius soricinus,Native,7,0.158478605,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Oxymycterus,Oxymycterus hispidus,Oxymycterus quaestor,Native,2,0.045279602,No
sm07,29,August,1996,June,1997,6,Interior,Grid,4417,Live traps,L,Ground understory and canopy,Rodentia,Phyllomys,Phyllomys nigrispinus,Phyllomys nigrispinus,Native,1,0.022639801,No
sm08,5,February,1989,March,1990,14,Interior,Grid,4307,Live traps,NA,Ground,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,23,0.534014395,No
sm08,5,February,1989,March,1990,14,Interior,Grid,4307,Live traps,NA,Ground,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,30,0.696540515,No
sm08,5,February,1989,March,1990,14,Interior,Grid,4307,Live traps,NA,Ground,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,5,0.116090086,No
sm08,5,February,1989,March,1990,14,Interior,Grid,4307,Live traps,NA,Ground,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,10,0.232180172,No
sm08,5,February,1989,March,1990,14,Interior,Grid,4307,Live traps,NA,Ground,Rodentia,Euryoryzomys,Euryoryzomys russatus,Euryoryzomys russatus,Native,71,1.64847922,No
sm08,5,February,1989,March,1990,14,Interior,Grid,4307,Live traps,NA,Ground,Rodentia,Oxymycterus,Oxymycterus sp. ,Oxymycterus sp. ,Native,1,0.023218017,No
sm08,5,February,1989,March,1990,14,Interior,Grid,4307,Live traps,NA,Ground,Rodentia,Trinomys,Trinomys iheringi,Trinomys iheringi,Native,39,0.90550267,No
sm08,89,NA,NA,NA,NA,NA,Interior,Grid,4307,Live traps,S/M/L,Ground,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,23,0.534014395,NA
sm08,89,NA,NA,NA,NA,NA,Interior,Grid,4307,Live traps,S/M/L,Ground,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,30,0.696540515,NA
sm08,89,NA,NA,NA,NA,NA,Interior,Grid,4307,Live traps,S/M/L,Ground,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,5,0.116090086,NA
sm08,89,NA,NA,NA,NA,NA,Interior,Grid,4307,Live traps,S/M/L,Ground,Rodentia,Trinomys,Trinomys iheringi,Trinomys iheringi,Native,39,0.90550267,NA
sm08,89,NA,NA,NA,NA,NA,Interior,Grid,4307,Live traps,S/M/L,Ground,Rodentia,Euryoryzomys,Euryoryzomys russatus,Euryoryzomys russatus,Native,71,1.64847922,NA
sm08,89,NA,NA,NA,NA,NA,Interior,Grid,4307,Live traps,S/M/L,Ground,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,10,0.232180172,NA
sm08,89,NA,NA,NA,NA,NA,Interior,Grid,4307,Live traps,S/M/L,Ground,Rodentia,Oxymycterus,Oxymycterus sp.,Oxymycterus sp.,Native,1,0.023218017,NA
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,18,0.170068027,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,13,0.122826909,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,23,0.217309146,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,128,1.209372638,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,1,0.009448224,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Rodentia,Necromys,Necromys lasiurus,Necromys lasiurus,Native,1,0.009448224,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Rodentia,Hylaeamys,Oryzomys megacephalus,Hylaeamys seuanezi,Native,36,0.340136054,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,20,0.188964475,Yes
sm09,6,December,1992,November,1993,12,Interior and Edge,Grid,10584,Live traps,L,Ground and understory,Rodentia,Trinomys,Trinomys iheringi,Trinomys sp.,Native,17,0.160619803,Yes
sm10,7,January,2002,December,2003,24,Interior and Edge,Grid,3467,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,1,0.02884338,Yes
sm10,7,January,2002,December,2003,24,Interior and Edge,Grid,3467,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,4,0.115373522,Yes
sm10,7,January,2002,December,2003,24,Interior and Edge,Grid,3467,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,2,0.057686761,Yes
sm10,7,January,2002,December,2003,24,Interior and Edge,Grid,3467,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,3,0.086530141,Yes
sm11,7,January,2002,December,2003,24,Interior and Edge,Grid,2736,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,14,0.511695906,Yes
sm11,7,January,2002,December,2003,24,Interior and Edge,Grid,2736,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,3,0.109649123,Yes
sm11,7,January,2002,December,2003,24,Interior and Edge,Grid,2736,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,5,0.182748538,Yes
sm11,7,January,2002,December,2003,24,Interior and Edge,Grid,2736,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,5,0.182748538,Yes
sm11,7,January,2002,December,2003,24,Interior and Edge,Grid,2736,Live traps,M/L,Ground and understory,Rodentia,Oecomys,Oecomys sp.,Oecomys catherinae,Native,1,0.036549708,Yes
sm12,7,January,2002,December,2003,24,Interior and Edge,Grid,3010,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,9,0.299003322,Yes
sm12,7,January,2002,December,2003,24,Interior and Edge,Grid,3010,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,6,0.199335548,Yes
sm12,7,January,2002,December,2003,24,Interior and Edge,Grid,3010,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,1,0.033222591,Yes
sm12,7,January,2002,December,2003,24,Interior and Edge,Grid,3010,Live traps,M/L,Ground and understory,Didelphimorphia,Philander,Philander frenatus,Philander frenatus,Native,1,0.033222591,Yes
sm12,7,January,2002,December,2003,24,Interior and Edge,Grid,3010,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon sp.,Akodon montensis,Native,1,0.033222591,Yes
sm12,7,January,2002,December,2003,24,Interior and Edge,Grid,3010,Live traps,M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,1,0.033222591,Yes
sm12,7,January,2002,December,2003,24,Interior and Edge,Grid,3010,Live traps,M/L,Ground and understory,Rodentia,Oecomys,Oecomys sp.,Oecomys catherinae,Native,1,0.033222591,Yes
sm13,7,January,2002,December,2003,24,Interior and Edge,Grid,1728,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,32,1.851851852,Yes
sm13,7,January,2002,December,2003,24,Interior and Edge,Grid,1728,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,2,0.115740741,Yes
sm13,7,January,2002,December,2003,24,Interior and Edge,Grid,1728,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,8,0.462962963,Yes
sm14,7,January,2002,December,2003,24,Interior and Edge,Grid,1924,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,39,2.027027027,Yes
sm14,7,January,2002,December,2003,24,Interior and Edge,Grid,1924,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,2,0.103950104,Yes
sm14,7,January,2002,December,2003,24,Interior and Edge,Grid,1924,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,13,0.675675676,Yes
sm15,7,January,2002,December,2003,24,Interior and Edge,Grid,1868,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,16,0.856531049,Yes
sm15,7,January,2002,December,2003,24,Interior and Edge,Grid,1868,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,17,0.91006424,Yes
sm16,7,January,2002,December,2003,24,Interior and Edge,Grid,1576,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,30,1.903553299,Yes
sm16,7,January,2002,December,2003,24,Interior and Edge,Grid,1576,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon sp.,Akodon montensis,Native,1,0.063451777,Yes
sm17,7,January,2002,December,2003,24,Interior and Edge,Grid,2565,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,40,1.559454191,Yes
sm17,7,January,2002,December,2003,24,Interior and Edge,Grid,2565,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,3,0.116959064,Yes
sm17,7,January,2002,December,2003,24,Interior and Edge,Grid,2565,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,29,1.130604288,Yes
sm17,7,January,2002,December,2003,24,Interior and Edge,Grid,2565,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon sp.,Akodon montensis,Native,1,0.038986355,Yes
sm18,7,January,2002,December,2003,24,Interior and Edge,Grid,3831,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,68,1.774993474,Yes
sm18,7,January,2002,December,2003,24,Interior and Edge,Grid,3831,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,1,0.026102845,Yes
sm18,7,January,2002,December,2003,24,Interior and Edge,Grid,3831,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus paraguayanus,Marmosa paraguayana,Native,26,0.678673975,Yes
sm18,7,January,2002,December,2003,24,Interior and Edge,Grid,3831,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon sp.,Akodon montensis,Native,1,0.026102845,Yes
sm18,7,January,2002,December,2003,24,Interior and Edge,Grid,3831,Live traps,M/L,Ground and understory,Rodentia,Oecomys,Oecomys sp.,Oecomys catherinae,Native,3,0.078308536,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,2240,Live traps,S/M/L,Ground,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,2,0.089285714,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,2240,Live traps,S/M/L,Ground,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,55,2.455357143,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,2240,Live traps,S/M/L,Ground,Rodentia,Mus,Mus musculus,Mus musculus,Invasive,1,0.044642857,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,2240,Live traps,S/M/L,Ground,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,6,0.267857143,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,2240,Live traps,S/M/L,Ground,Rodentia,Sooretamys,Sooretamys angouya,Sooretamys angouya,Native,8,0.357142857,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,1680,Pitfall,20/30L,Ground,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,36,2.142857143,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,1680,Pitfall,20/30L,Ground,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,21,1.25,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,1680,Pitfall,20/30L,Ground,Rodentia,Sooretamys,Sooretamys angouya,Sooretamys angouya,Native,5,0.297619048,Yes
sm19,8,March,2005,October,2005,4,Interior and Edge,Grid,1680,Pitfall,20/30L,Ground,Rodentia,Mus,Mus musculus,Mus musculus,Invasive,1,0.05952381,Yes
sm19,46,December,2006,January,2008,NA,Interior and Edge,Grid,3920,Live traps,M,Ground and understory,Rodentia,Akodon,Akodon montensis,Akodon montensis,Native,47,1.198979592,Yes
sm19,46,December,2006,January,2008,NA,Interior and Edge,Grid,3920,Live traps,M,Ground and understory,Rodentia,Mus,Mus musculus,Mus musculus,Invasive,1,0.025510204,Yes
sm19,46,December,2006,January,2008,NA,Interior and Edge,Grid,3920,Live traps,M,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,4,0.102040816,Yes
sm19,46,December,2006,January,2008,NA,Interior and Edge,Grid,3920,Live traps,M,Ground and understory,Rodentia,Sooretamys,Sooretamys angouya,Sooretamys angouya,Native,10,0.255102041,Yes
sm19,46,December,2006,January,2008,NA,Interior and Edge,Grid,3920,Live traps,M,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,11,0.280612245,Yes
sm19,46,December,2006,January,2008,NA,Interior and Edge,Grid,3920,Live traps,M,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,2,0.051020408,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Caluromys,Caluromys philander,Caluromys philander,Native,5,0.085034014,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,16,0.272108844,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,4,0.068027211,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,12,0.204081633,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,12,0.204081633,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Rodentia,Cerradomys,Cerradomys subflavus,Cerradomys subflavus,Native,1,0.017006803,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Rodentia,Hylaeamys,Oryzomys seuanezi,Hylaeamys seuanezi,Native,8,0.136054422,Yes
sm20,9,March,1994,October,1994,8,Interior,Grid,5880,Live traps,L,Ground understory and canopy,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,1,0.017006803,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Marmosa,Marmosa cinerea,Marmosa paraguayana,Native,178,0.323283691,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Marmosops,Marmosa incana,Marmosops incanus,Native,126,0.228841264,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Gracilinanus,Gracilinanus sp.,Gracilinanus sp.,Native,1,0.001816201,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,1,0.001816201,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Monodelphis,Monodelphis sp.,Monodelphis sp.,Native,2,0.003632401,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,138,0.25063567,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,51,0.092626226,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Didelphimorphia,Caluromys,Caluromys philander,Caluromys philander,Native,58,0.105339629,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Rodentia,Cerradomys,Cerradomys subflavus,Cerradomys subflavus,Native,9,0.016345805,Yes
sm21,10,June,1985,October,1987,29,Interior,Linear transect,55060,Live traps,NA,Ground understory and canopy,Rodentia,Oecomys,Oryzomys trinitatis,Oecomys catherinae,Native,55,0.099891028,Yes
